,date,county,state,fips,cases,mean_temp,min_temp,max_temp,dewpoint,precipitation,fog,rain,snow,hail,thunder,tornado,region
270698,2020-03-08,Davidson,Tennessee,47037,1,48.9,30.2,69.1,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central
270699,2020-03-08,Shelby,Tennessee,47157,1,55.0,36.0,70.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central
270700,2020-03-08,Williamson,Tennessee,47187,1,48.9,30.2,69.1,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central
270701,2020-03-09,Davidson,Tennessee,47037,1,57.4,50.0,66.0,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central
270702,2020-03-09,Shelby,Tennessee,47157,1,60.5,42.1,70.0,45.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Central
270703,2020-03-09,Williamson,Tennessee,47187,2,57.4,50.0,66.0,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central
270704,2020-03-10,Davidson,Tennessee,47037,1,62.2,50.0,71.1,51.6,0.03,0.0,1.0,0.0,0.0,0.0,0.0,Central
270705,2020-03-10,Shelby,Tennessee,47157,1,61.0,55.0,68.0,56.6,0.8,0.0,1.0,0.0,0.0,0.0,0.0,Central
270706,2020-03-10,Sullivan,Tennessee,47163,1,54.8,50.0,61.0,45.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Central
270707,2020-03-10,Williamson,Tennessee,47187,4,62.2,50.0,71.1,51.6,0.03,0.0,1.0,0.0,0.0,0.0,0.0,Central
270708,2020-03-11,Davidson,Tennessee,47037,2,53.1,45.0,71.1,45.8,0.17,0.0,1.0,0.0,0.0,0.0,0.0,Central
270709,2020-03-11,Shelby,Tennessee,47157,1,53.5,46.9,66.9,49.6,0.02,0.0,1.0,0.0,0.0,1.0,0.0,Central
270710,2020-03-11,Sullivan,Tennessee,47163,1,57.4,50.0,68.0,51.5,0.3,1.0,1.0,0.0,0.0,0.0,0.0,Central
270711,2020-03-11,Williamson,Tennessee,47187,4,53.1,45.0,71.1,45.8,0.17,0.0,1.0,0.0,0.0,0.0,0.0,Central
270712,2020-03-12,Davidson,Tennessee,47037,6,60.1,46.0,73.0,53.9,0.03,0.0,0.0,0.0,0.0,0.0,0.0,Central
270713,2020-03-12,Knox,Tennessee,47093,1,57.0,48.2,69.8,51.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central
270714,2020-03-12,Shelby,Tennessee,47157,2,64.2,46.9,73.9,59.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,Central
270715,2020-03-12,Sullivan,Tennessee,47163,1,54.2,39.0,71.1,45.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Central
270716,2020-03-12,Williamson,Tennessee,47187,8,60.1,46.0,73.0,53.9,0.03,0.0,0.0,0.0,0.0,0.0,0.0,Central
270717,2020-03-13,Davidson,Tennessee,47037,10,61.8,53.1,73.9,47.6,0.07,0.0,1.0,0.0,0.0,0.0,0.0,Central
270718,2020-03-13,Hamilton,Tennessee,47065,1,66.6,57.9,72.0,58.2,0.17,0.0,1.0,0.0,0.0,0.0,0.0,Central
270719,2020-03-13,Jefferson,Tennessee,47089,1,65.1,60.8,73.4,53.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central
270720,2020-03-13,Knox,Tennessee,47093,1,65.1,60.8,73.4,53.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central
270721,2020-03-13,Rutherford,Tennessee,47149,1,60.5,52.0,73.0,48.6,0.03,0.0,1.0,0.0,0.0,0.0,0.0,Central
270722,2020-03-13,Shelby,Tennessee,47157,2,61.0,51.1,73.9,50.9,0.47,0.0,1.0,0.0,0.0,1.0,0.0,Central
270723,2020-03-13,Sullivan,Tennessee,47163,1,63.0,57.9,66.9,52.1,0.88,0.0,1.0,0.0,0.0,1.0,0.0,Central
270724,2020-03-13,Williamson,Tennessee,47187,9,61.8,53.1,73.9,47.6,0.07,0.0,1.0,0.0,0.0,0.0,0.0,Central
270725,2020-03-14,Campbell,Tennessee,47013,1,51.3,46.4,57.2,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central
270726,2020-03-14,Davidson,Tennessee,47037,14,51.2,48.0,59.0,32.8,0.1,0.0,1.0,0.0,0.0,0.0,0.0,Central
270727,2020-03-14,Hamilton,Tennessee,47065,1,57.0,50.0,69.1,41.8,0.12,0.0,1.0,0.0,0.0,0.0,0.0,Central
270728,2020-03-14,Jefferson,Tennessee,47089,1,55.2,51.8,59.0,38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central
270729,2020-03-14,Knox,Tennessee,47093,1,55.2,51.8,59.0,38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central
270730,2020-03-14,Rutherford,Tennessee,47149,1,51.5,48.2,55.4,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Central
270731,2020-03-14,Shelby,Tennessee,47157,2,51.6,46.0,64.0,44.6,0.23,0.0,1.0,0.0,0.0,0.0,0.0,Central
270732,2020-03-14,Sullivan,Tennessee,47163,1,51.0,46.0,59.0,33.3,0.59,0.0,1.0,0.0,0.0,0.0,0.0,Central
270733,2020-03-14,Williamson,Tennessee,47187,10,51.2,48.0,59.0,32.8,0.1,0.0,1.0,0.0,0.0,0.0,0.0,Central
292168,2020-03-06,Marion,Indiana,18097,1,37.7,30.9,59.0,28.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Central
292169,2020-03-07,Marion,Indiana,18097,1,32.8,21.0,50.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central
292170,2020-03-08,Hendricks,Indiana,18063,1,46.0,21.0,66.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central
292171,2020-03-08,Marion,Indiana,18097,1,44.6,21.0,66.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central
292172,2020-03-09,Hendricks,Indiana,18063,2,57.7,54.0,64.0,33.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Central
292173,2020-03-09,Marion,Indiana,18097,1,56.1,48.9,66.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Central
292174,2020-03-09,Noble,Indiana,18113,1,53.5,46.4,62.6,34.0,,0.0,1.0,0.0,0.0,0.0,0.0,Central
292175,2020-03-10,Adams,Indiana,18001,1,47.8,39.0,66.0,43.3,0.18,0.0,1.0,0.0,0.0,0.0,0.0,Central
292176,2020-03-10,Boone,Indiana,18011,1,47.2,36.0,53.8,46.8,0.45,0.0,1.0,0.0,0.0,0.0,0.0,Central
292177,2020-03-10,Hendricks,Indiana,18063,2,49.7,41.0,64.9,45.8,0.16,0.0,1.0,0.0,0.0,0.0,0.0,Central
292178,2020-03-10,Marion,Indiana,18097,1,50.5,41.0,66.0,47.0,0.21,0.0,1.0,0.0,0.0,0.0,0.0,Central
292179,2020-03-10,Noble,Indiana,18113,1,46.0,37.4,53.6,43.3,,0.0,1.0,0.0,0.0,0.0,0.0,Central
292180,2020-03-11,Adams,Indiana,18001,1,37.8,30.0,55.0,35.0,0.03,1.0,1.0,0.0,0.0,0.0,0.0,Central
292181,2020-03-11,Boone,Indiana,18011,1,37.8,34.7,53.8,37.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Central
292182,2020-03-11,Hendricks,Indiana,18063,2,41.5,37.9,57.0,38.5,0.12,0.0,1.0,0.0,0.0,0.0,0.0,Central
292183,2020-03-11,Howard,Indiana,18067,1,39.1,35.1,55.9,37.7,0.07,0.0,1.0,0.0,0.0,0.0,0.0,Central
292184,2020-03-11,Johnson,Indiana,18081,3,44.4,42.1,57.9,38.9,0.62,0.0,0.0,0.0,0.0,0.0,0.0,Central
292185,2020-03-11,Marion,Indiana,18097,1,41.5,39.0,57.0,38.6,0.14,0.0,1.0,0.0,0.0,0.0,0.0,Central
292186,2020-03-11,Noble,Indiana,18113,1,35.7,30.2,42.8,34.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Central
292187,2020-03-11,St. Joseph,Indiana,18141,1,35.5,26.1,54.0,31.5,0.12,1.0,0.0,0.0,0.0,0.0,0.0,Central
292188,2020-03-12,Adams,Indiana,18001,1,46.1,30.0,57.9,41.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central
292189,2020-03-12,Boone,Indiana,18011,1,45.2,34.7,55.8,44.6,0.01,0.0,1.0,0.0,0.0,0.0,0.0,Central
292190,2020-03-12,Hendricks,Indiana,18063,2,49.0,39.0,59.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Central
292191,2020-03-12,Howard,Indiana,18067,1,46.8,35.1,57.9,44.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Central
292192,2020-03-12,Johnson,Indiana,18081,3,51.0,41.0,62.1,44.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Central
292193,2020-03-12,Marion,Indiana,18097,2,48.4,39.0,59.0,45.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Central
292194,2020-03-12,Noble,Indiana,18113,1,43.5,37.4,57.2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central
292195,2020-03-12,St. Joseph,Indiana,18141,1,42.3,28.0,57.0,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central
292196,2020-03-13,Adams,Indiana,18001,1,47.1,37.9,57.9,34.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Central
292197,2020-03-13,Boone,Indiana,18011,1,44.0,32.9,55.8,38.6,0.05,0.0,1.0,0.0,0.0,1.0,0.0,Central
292198,2020-03-13,Hendricks,Indiana,18063,2,47.1,37.0,57.0,36.8,0.01,0.0,1.0,0.0,0.0,0.0,0.0,Central
292199,2020-03-13,Howard,Indiana,18067,1,44.8,35.1,57.9,36.6,0.36,0.0,1.0,0.0,0.0,0.0,0.0,Central
292200,2020-03-13,Johnson,Indiana,18081,3,49.7,39.9,60.1,37.0,0.07,0.0,1.0,0.0,0.0,0.0,0.0,Central
292201,2020-03-13,Marion,Indiana,18097,2,47.3,36.0,59.0,37.4,0.14,0.0,1.0,0.0,0.0,0.0,0.0,Central
292202,2020-03-13,Noble,Indiana,18113,1,45.3,37.4,53.6,34.9,,0.0,1.0,0.0,0.0,0.0,0.0,Central
292203,2020-03-13,St. Joseph,Indiana,18141,1,45.3,28.2,57.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Central
292204,2020-03-14,Adams,Indiana,18001,1,37.1,32.0,54.0,23.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Central
292205,2020-03-14,Boone,Indiana,18011,1,34.9,30.6,52.0,30.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Central
292206,2020-03-14,Hendricks,Indiana,18063,2,38.2,33.1,55.0,28.6,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Central
292207,2020-03-14,Howard,Indiana,18067,1,35.7,32.0,53.1,31.1,0.01,0.0,1.0,1.0,0.0,0.0,0.0,Central
292208,2020-03-14,Johnson,Indiana,18081,3,38.1,33.8,43.0,29.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Central
292209,2020-03-14,LaPorte,Indiana,18091,1,37.5,31.8,42.8,23.5,,0.0,0.0,1.0,0.0,0.0,0.0,Central
292210,2020-03-14,Marion,Indiana,18097,3,38.4,32.0,54.0,27.8,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Central
292211,2020-03-14,Noble,Indiana,18113,1,35.3,32.0,41.0,24.0,,0.0,1.0,1.0,0.0,0.0,0.0,Central
292212,2020-03-14,St. Joseph,Indiana,18141,1,37.7,33.1,48.0,22.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Central
292213,2020-03-14,Wells,Indiana,18179,1,37.1,32.0,54.0,23.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Central
313173,2020-03-06,Fayette,Kentucky,21067,1,41.4,35.1,60.1,27.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Central
313174,2020-03-07,Fayette,Kentucky,21067,1,36.4,28.9,50.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central
313175,2020-03-08,Fayette,Kentucky,21067,2,43.8,28.9,64.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central
313176,2020-03-08,Harrison,Kentucky,21097,1,43.8,28.9,64.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central
313177,2020-03-08,Jefferson,Kentucky,21111,1,47.5,27.0,66.9,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central
313178,2020-03-09,Fayette,Kentucky,21067,3,53.8,30.0,64.9,32.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Central
313179,2020-03-09,Harrison,Kentucky,21097,1,53.8,30.0,64.9,32.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Central
313180,2020-03-09,Jefferson,Kentucky,21111,1,57.2,50.0,66.0,32.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central
313181,2020-03-10,Fayette,Kentucky,21067,3,56.3,44.1,64.9,48.6,0.03,0.0,1.0,0.0,0.0,0.0,0.0,Central
313182,2020-03-10,Harrison,Kentucky,21097,3,56.3,44.1,64.9,48.6,0.03,0.0,1.0,0.0,0.0,0.0,0.0,Central
313183,2020-03-10,Jefferson,Kentucky,21111,1,57.9,48.9,66.0,49.1,0.15,0.0,1.0,0.0,0.0,0.0,0.0,Central
313184,2020-03-11,Fayette,Kentucky,21067,3,49.1,44.6,55.9,45.3,0.27,0.0,0.0,0.0,0.0,0.0,0.0,Central
313185,2020-03-11,Harrison,Kentucky,21097,3,49.1,44.6,55.9,45.3,0.27,0.0,0.0,0.0,0.0,0.0,0.0,Central
313186,2020-03-11,Jefferson,Kentucky,21111,1,49.6,46.0,62.1,42.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,Central
313187,2020-03-12,Fayette,Kentucky,21067,4,52.7,41.0,68.0,47.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Central
313188,2020-03-12,Harrison,Kentucky,21097,4,52.7,41.0,68.0,47.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Central
313189,2020-03-12,Jefferson,Kentucky,21111,2,52.5,39.9,66.0,46.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Central
313190,2020-03-12,Montgomery,Kentucky,21173,1,53.8,41.0,69.8,46.8,,0.0,1.0,0.0,0.0,0.0,0.0,Central
313191,2020-03-13,Fayette,Kentucky,21067,4,55.3,41.0,68.0,45.5,1.18,0.0,1.0,0.0,0.0,0.0,0.0,Central
313192,2020-03-13,Harrison,Kentucky,21097,4,55.3,41.0,68.0,45.5,1.18,0.0,1.0,0.0,0.0,0.0,0.0,Central
313193,2020-03-13,Jefferson,Kentucky,21111,2,55.3,46.9,64.4,39.5,0.97,0.0,1.0,0.0,0.0,1.0,0.0,Central
313194,2020-03-13,Montgomery,Kentucky,21173,1,56.6,46.4,60.8,46.9,,0.0,1.0,0.0,0.0,0.0,0.0,Central
313195,2020-03-14,Bourbon,Kentucky,21017,1,42.2,35.6,50.0,28.6,,0.0,1.0,0.0,0.0,0.0,0.0,Central
313196,2020-03-14,Fayette,Kentucky,21067,5,41.6,37.0,61.0,28.5,0.03,0.0,1.0,0.0,0.0,0.0,0.0,Central
313197,2020-03-14,Harrison,Kentucky,21097,6,41.6,37.0,61.0,28.5,0.03,0.0,1.0,0.0,0.0,0.0,0.0,Central
313198,2020-03-14,Jefferson,Kentucky,21111,4,44.3,39.2,51.1,29.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Central
313199,2020-03-14,Montgomery,Kentucky,21173,1,42.2,35.6,50.0,28.6,,0.0,1.0,0.0,0.0,0.0,0.0,Central
313200,2020-03-14,Nelson,Kentucky,21179,1,41.3,35.6,48.2,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central
339343,2020-03-06,Ramsey,Minnesota,27123,1,30.9,21.9,39.0,17.7,0.01,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
339344,2020-03-07,Ramsey,Minnesota,27123,1,37.9,28.0,51.1,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
339345,2020-03-08,Carver,Minnesota,27019,1,45.2,39.2,55.4,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
339346,2020-03-08,Ramsey,Minnesota,27123,1,48.0,41.0,57.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
339347,2020-03-09,Carver,Minnesota,27019,1,32.9,28.4,48.2,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
339348,2020-03-09,Ramsey,Minnesota,27123,1,39.8,33.8,48.0,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
339349,2020-03-10,Anoka,Minnesota,27003,1,32.5,23.0,42.8,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
339350,2020-03-10,Carver,Minnesota,27019,1,28.5,21.2,33.8,18.5,,0.0,0.0,1.0,0.0,0.0,0.0,East North Central
339351,2020-03-10,Ramsey,Minnesota,27123,1,32.3,21.9,42.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
339352,2020-03-11,Anoka,Minnesota,27003,1,37.3,33.8,44.6,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
339353,2020-03-11,Carver,Minnesota,27019,1,32.7,30.2,41.0,30.5,,0.0,1.0,1.0,0.0,0.0,0.0,East North Central
339354,2020-03-11,Olmsted,Minnesota,27109,1,37.0,32.0,44.1,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
339355,2020-03-11,Ramsey,Minnesota,27123,2,36.1,32.0,43.0,31.3,0.05,0.0,1.0,1.0,0.0,0.0,0.0,East North Central
339356,2020-03-12,Anoka,Minnesota,27003,1,41.5,39.2,42.8,37.1,,0.0,1.0,0.0,0.0,0.0,0.0,East North Central
339357,2020-03-12,Carver,Minnesota,27019,1,38.5,35.6,42.4,33.6,0.03,0.0,1.0,0.0,0.0,0.0,0.0,East North Central
339358,2020-03-12,Dakota,Minnesota,27037,1,40.7,39.2,44.6,39.0,,0.0,1.0,0.0,0.0,0.0,0.0,East North Central
339359,2020-03-12,Hennepin,Minnesota,27053,1,40.5,37.9,42.1,34.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,East North Central
339360,2020-03-12,Olmsted,Minnesota,27109,1,41.7,37.8,50.9,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
339361,2020-03-12,Ramsey,Minnesota,27123,2,40.5,39.0,43.0,34.9,0.02,0.0,1.0,0.0,0.0,0.0,0.0,East North Central
339362,2020-03-12,Stearns,Minnesota,27145,2,36.9,33.6,40.1,35.3,0.06,1.0,1.0,0.0,0.0,0.0,0.0,East North Central
339363,2020-03-13,Anoka,Minnesota,27003,1,33.0,26.6,37.4,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
339364,2020-03-13,Carver,Minnesota,27019,1,30.4,24.8,35.8,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
339365,2020-03-13,Dakota,Minnesota,27037,2,33.5,28.4,37.4,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
339366,2020-03-13,Hennepin,Minnesota,27053,3,31.8,26.6,37.9,16.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
339367,2020-03-13,Olmsted,Minnesota,27109,1,33.3,28.4,38.7,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
339368,2020-03-13,Ramsey,Minnesota,27123,3,32.7,27.0,39.0,17.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
339369,2020-03-13,Stearns,Minnesota,27145,2,28.8,23.9,34.3,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
339370,2020-03-13,Wright,Minnesota,27171,1,31.0,25.7,42.3,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
339371,2020-03-14,Anoka,Minnesota,27003,2,27.1,21.2,35.6,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
339372,2020-03-14,Carver,Minnesota,27019,1,25.0,20.8,32.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
339373,2020-03-14,Dakota,Minnesota,27037,2,28.5,24.8,35.6,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
339374,2020-03-14,Hennepin,Minnesota,27053,6,26.4,21.0,36.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
339375,2020-03-14,Olmsted,Minnesota,27109,1,29.8,25.5,32.9,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
339376,2020-03-14,Ramsey,Minnesota,27123,4,27.2,23.0,35.1,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
339377,2020-03-14,Renville,Minnesota,27129,1,25.0,21.2,32.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
339378,2020-03-14,Stearns,Minnesota,27145,3,23.7,18.9,32.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
339379,2020-03-14,Wright,Minnesota,27171,1,25.5,20.3,34.2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East North Central
358336,2020-03-06,Tulsa,Oklahoma,40143,1,50.7,37.0,63.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South
358337,2020-03-07,Tulsa,Oklahoma,40143,1,49.0,32.0,71.1,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South
358338,2020-03-08,Tulsa,Oklahoma,40143,1,56.1,46.9,66.0,35.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,South
358339,2020-03-09,Tulsa,Oklahoma,40143,1,61.8,54.0,78.1,50.5,0.11,0.0,1.0,0.0,0.0,0.0,0.0,South
358340,2020-03-10,Tulsa,Oklahoma,40143,2,51.2,43.0,68.0,40.3,0.08,0.0,0.0,0.0,0.0,0.0,0.0,South
358341,2020-03-11,Tulsa,Oklahoma,40143,2,64.6,51.1,78.1,50.6,0.01,0.0,0.0,0.0,0.0,0.0,0.0,South
358342,2020-03-12,Tulsa,Oklahoma,40143,2,70.2,57.0,82.9,53.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South
358343,2020-03-13,Oklahoma,Oklahoma,40109,1,50.7,43.5,69.1,41.1,0.01,0.0,1.0,0.0,0.0,1.0,0.0,South
358344,2020-03-13,Tulsa,Oklahoma,40143,2,54.3,48.0,71.1,38.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,South
358345,2020-03-14,Jackson,Oklahoma,40065,1,48.1,43.9,56.8,44.5,0.68,0.0,1.0,0.0,0.0,1.0,0.0,South
358346,2020-03-14,Oklahoma,Oklahoma,40109,1,44.3,41.0,50.5,43.8,0.79,0.0,1.0,0.0,0.0,1.0,0.0,South
358347,2020-03-14,Tulsa,Oklahoma,40143,2,46.4,42.8,54.0,41.0,0.54,0.0,1.0,0.0,0.0,1.0,0.0,South
375038,2020-03-06,Delaware,Pennsylvania,42045,1,41.1,37.9,46.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
375039,2020-03-06,Wayne,Pennsylvania,42127,1,33.2,27.0,44.1,25.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Northeast
375040,2020-03-07,Delaware,Pennsylvania,42045,1,39.8,36.5,46.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
375041,2020-03-07,Montgomery,Pennsylvania,42091,2,37.7,33.6,44.8,26.3,0.07,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
375042,2020-03-07,Wayne,Pennsylvania,42127,1,32.7,24.8,39.0,17.4,0.01,0.0,1.0,1.0,0.0,0.0,0.0,Northeast
375043,2020-03-08,Delaware,Pennsylvania,42045,1,42.5,34.3,54.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
375044,2020-03-08,Montgomery,Pennsylvania,42091,4,39.5,23.9,58.5,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
375045,2020-03-08,Wayne,Pennsylvania,42127,1,35.7,21.0,55.9,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
375046,2020-03-09,Delaware,Pennsylvania,42045,1,49.3,42.3,63.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
375047,2020-03-09,Monroe,Pennsylvania,42089,1,50.8,39.9,66.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
375048,2020-03-09,Montgomery,Pennsylvania,42091,7,52.3,33.4,71.8,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
375049,2020-03-09,Wayne,Pennsylvania,42127,1,49.2,21.0,69.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
375050,2020-03-10,Delaware,Pennsylvania,42045,1,53.6,46.6,59.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
375051,2020-03-10,Monroe,Pennsylvania,42089,1,51.4,37.0,66.0,33.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
375052,2020-03-10,Montgomery,Pennsylvania,42091,8,57.1,45.9,65.7,39.5,,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
375053,2020-03-10,Philadelphia,Pennsylvania,42101,1,60.5,37.9,73.0,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
375054,2020-03-10,Wayne,Pennsylvania,42127,1,52.0,28.9,69.1,33.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
375055,2020-03-11,Bucks,Pennsylvania,42017,2,51.8,39.9,66.9,32.9,0.01,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
375056,2020-03-11,Delaware,Pennsylvania,42045,1,54.1,48.6,60.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
375057,2020-03-11,Monroe,Pennsylvania,42089,2,40.7,28.0,51.1,28.0,0.08,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
375058,2020-03-11,Montgomery,Pennsylvania,42091,9,51.7,41.0,61.9,36.4,,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
375059,2020-03-11,Philadelphia,Pennsylvania,42101,1,55.1,44.1,66.0,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
375060,2020-03-11,Wayne,Pennsylvania,42127,1,40.9,30.0,51.8,30.2,0.12,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
375061,2020-03-12,Bucks,Pennsylvania,42017,2,45.1,35.1,59.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
375062,2020-03-12,Delaware,Pennsylvania,42045,1,47.5,41.9,55.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
375063,2020-03-12,Monroe,Pennsylvania,42089,2,37.7,27.0,46.9,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
375064,2020-03-12,Montgomery,Pennsylvania,42091,13,44.0,32.7,58.8,35.3,,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
375065,2020-03-12,Northampton,Pennsylvania,42095,1,45.3,34.0,57.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
375066,2020-03-12,Philadelphia,Pennsylvania,42101,1,47.4,37.0,60.1,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
375067,2020-03-12,Pike,Pennsylvania,42103,1,37.7,27.0,46.9,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
